,gPlusPlaceId,placename
8595,117344983020464090833,The Grant Grill
8596,117838499208436516457,Office Depot
8597,118037843693303097288,Apple Store
8598,111845384579064857072,Albertos Mexican Food
8599,106147881758970210359,Lumberjacks Restaurant - Sacramento
8600,110967128918981725631,Pizza Hut
8601,112116235894066692391,Teavana Tea Store
8602,112169168828656807831,Guasti Homestyle Cafe
8603,117536547265023162599,Andre Cafe & Catering
8604,109246982813738803516,Buffalo Wild Wings
8605,104161568041661261076,El Asadero Taco Shop
8606,113518621059630474790,GNC
8607,110376365311161541351,GameStop
8608,108937511936705504054,Lucille's Smokehouse Bar-B-Que
8609,102350808464312178811,Office Depot
8610,110552232237889727580,Yogurtland
8611,101803554878712519701,Pho Little Saigon
8612,108725458664229272615,Sapporo
8613,111666310821931838583,Costco Norwalk
8614,112605647926857895239,Starbucks
8615,109063052692718406020,Pizza Hut
8616,113114014013028150965,Pizza Hut
8617,107053929566434239110,AT&T
8618,100798681613653346584,Chapala Mexican Restaurant
8619,113887307511350472696,Starbucks
8620,115958469834459084006,Calle Tacos
8621,105125508303352749312,D'Lish California Cuisine
8622,103942180657122907148,Lulu's Cafe
8623,110390223465025701239,Mercado La Paloma
8624,117702031152373299257,Ashley Stewart
8625,104662375876803090626,Paradise Kabab House
8626,102358782176091681920,Brentwood Cafe
8627,113235822277933944262,Petco
8628,112818277917812171596,McDonald's
8629,113141096715059869102,Real Raw Live
8630,112187600491437922801,The UPS Store
8631,115767010543707050301,FedEx Ship Center
8632,106533952586440297068,Paul's Coffee Shop
8633,113463405534972829161,Mama Cozza's
8634,117381435005736735508,Boca Tavern
8635,113512182517958422727,Porto Alegre
8636,102277637479881967305,Pizza Hut
8637,116753840845049684828,Starbucks
8638,106867360241930767965,Yoshino Restaurant
8639,110145764234014255191,King Lobster Palace
8640,106886531645673673243,La Catalana
8641,100384521864120538149,Squirrels Coffee Shop
8642,104636803620698107418,Chow Lafayette
8643,105124009695372906148,Pizza Antica
8644,105493667989324766914,Peet's Coffee & Tea
8645,106395527323903142849,Hubcaps
8646,111595836238155326878,GSA Supply True Value Hardware
8647,106269106537913600799,McDonald's
8648,108607652592893125863,Chuck E. Cheese's
8649,112804499142203690051,Simply Fondue
8650,102646412292260244740,Game Stop
8651,114996629774198728349,Linda's Seabreeze Cafe
8652,104653689586501171934,Kohryu
8653,107201433760782127365,The Royal Cut Restaurant
8654,110197277619021883021,Taco Bell
8655,104968089508950743133,L A 27th Restaurante
8656,100605729450001505095,Shanghai House
8657,100792977593825514791,Ragazza
8658,105974178516286659703,Hi Lo BBQ
8659,106318261584308597102,KK Cafe
8660,106743070774688536843,Al-Fanoose
8661,107042996322989095276,Mojo Bicycle Cafe
8662,107646004957143890142,Palmyra
8663,109639500021736024028,Millennium Restaurant
8664,111813405621936729296,Maven
8665,111815195332141095710,Comstock Saloon
8666,113906248814450616333,Uva Enoteca
8667,114080976496723055458,A La Turca Restaurant
8668,114292194527904012717,Kronner Burger
8669,114652226715052111333,Noc Noc
8670,116955224723542168131,Ken Ken Ramen
8671,117268052394514839347,Koo
8672,101182409537552613466,Siena
8673,103279776312712309495,China Delight Restaurant
8674,104646875663992838427,Demitri's Taverna
8675,109598966114813304620,Azzurro Pizzeria e Enoteca
8676,100142999444183489055,Carl's Jr. / Green Burrito
8677,102949307578040556790,Main Street Cafe
8678,109988232197902006087,Azul Mexican Grill
8679,113777992800838970442,Jack In the Box
8680,109040253436339937875,Szechwan Chinese Food
8681,115001618945903673582,Hof's Hut Restaurants
8682,114971689509552498770,Viva Madrid
8683,101653218973876718500,Boba Island
8684,109348008289850719737,Baja Fresh
8685,111513096782896995163,Bangkok Thai Cuisine
8686,112291819181646468063,Denny's
8687,114469680321482709049,Tomo's Japanese Cuisine
8688,115111435780491384086,Lanesplitter Pizza & Pub
8689,118263615537680054354,Boston House of Pizza
8690,108202338810577364056,Franco's Pasta Cucina
8691,102670419592673313017,Outback Steakhouse
8692,107201391706373731860,Verizon Wireless
8693,110219971663216581496,Chuck's of Hawaii
8694,104369412024445718768,Woodstock's Pizza SLO
8695,105661410156882852657,Que Mas Cafe
8696,103628870779523725416,The Living Room
8697,113301477626990908848,Rudford's Restaurant
8698,114848327422948130358,Big Kitchen Cafe
8699,115955613192616521056,Antique Row Cafe
8700,102258413550050928763,Pizza On Pearl
8701,104598014662945326097,Rosy's At The Beach
8702,105793882049751291582,Pick Up Stix
8703,106317063558017090435,Sprout Cafe
8704,106777544209218401477,El Asador Restaurant
8705,109420538997999937940,L&L Hawaiian Barbecue
8706,105421389775575164986,Silver Sake
8707,104152443260131735204,In-N-Out Burger
8708,102201453903952811865,The UPS Store
8709,114334521695633510932,The Corner
8710,108772740079951704272,IHOP 744
8711,103458297607101246093,Studio Restaurant & Lounge
8712,118335920389052597201,Jack In the Box
8713,103343463087509219575,The Spinnaker
8714,100034482610466663541,Peking Restaurant
8715,102939478509147988279,MetroPCS Authorized Dealer
8716,103418546984726256974,Boostmobile Bristol/Mcfadden
8717,111894938230439094167,Wahoo's Fish Taco
8718,108299793853862667766,Lukshon
8719,111509278686511313719,Takieng Thai Cuisine
8720,105503541715660859291,BJ's Restaurant
8721,114257436471881591995,Olivo Bistro
8722,115793386512698469950,Donovan's San Diego Gaslamp
8723,103233387875313855062,Pizza Hut
8724,109034301353278358481,Burger King
8725,115172146978478969478,Celestino
8726,108147084409709858214,Wendy's
8727,114570793841358461205,99 Cents Only Stores
8728,111698783874095511459,Catch
8729,108562948563291540308,Hobbytown USA
8730,101794376403282237018,Del Taco - Palm Springs #1092
8731,104071425591047273852,The Wrangler Family Barbecue
8732,110511093474542751039,GameStop
8733,107485525467899703709,Yamashiro Hollywood
8734,107852647120956611424,El Pollo Inka
8735,114204380638504727923,Six Park Grill
8736,116029967134504157779,KOI Restaurant
8737,101071467672010260374,Dia De Pesca
8738,101504231755195264658,Papa Murphy's
8739,116664321374604460415,Vegetable Delight
8740,116585731584623422962,Sun Union 76
8741,116645454006300663311,Target
8742,104769644738037180804,Starbucks
8743,112258443033888249298,Starbucks
8744,100643526446716006277,The Grubstake
8745,104617054059934649187,Quickly
8746,107990800019471210738,Club Waziema
8747,114391262620240636984,Men's Wearhouse
8748,109672733309128700336,Sitar Express
8749,114800437250321969417,5A5 Steak Lounge
8750,115906771509873216818,Applebee's
8751,117018315378312741870,Gokaku Japanese Tapas & Sushi
8752,100715098292538685145,Ultra Diamonds
8753,102136214859901297560,Ultra Diamonds
8754,104816918285333437251,Ultra Diamonds
8755,114336750253545823239,Ultra Diamonds at BCF
8756,100954859456054713577,McDonald's
8757,101199799792264823442,Denny's
8758,102456160967139248990,Kmart
8759,103116927384992051857,Macy's
8760,104483339713866060890,Chris' & Pitt's Restaurant
8761,109170845397090875601,Pizza Hut
8762,109300236075646703359,The Home Depot
8763,112522032807144202661,China Wok
8764,115801599172432269948,Anthony's Fish Grotto
8765,103031898748752489958,HARBOR FREIGHT TOOLS
8766,118235227731488556774,Joy of Eating Cafe
8767,106443125066897464152,Pork Belly Grub Shack
8768,103594994331991816795,Club Twenty-One Taylor
8769,114948528303578930598,FedEx Office Print & Ship Center
8770,106113022928355104098,"Apple Store, Walnut Creek"
8771,102232885996642217305,Allyson's Restaurant
8772,107094198097392112481,Pizza Hut
8773,105752287730515656788,TA Ontario
8774,100290840618386083599,Mi Familia Mexican Food
8775,108264650920982485243,Michoacan Mexican Restaurant
8776,118341166048207650147,Old School Pizzeria
8777,106727762617525844613,The TapRoom
8778,112420963749279461150,Taco Surf PB
8779,117360575664875748097,Pacific Beach Ale House
8780,100791148615092559814,The Omelette Factory
8781,108202215490156042702,Princess Garden
8782,103431932686982308724,Koji BBQ Buffet
8783,103594103286770496214,Cafe Zitouna
8784,113258859408749392959,The Shack
8785,101332206680182860179,Claim Jumper
8786,101542317953540087424,La Dijonaise
8787,101846710695839052790,P.F. Chang's China Bistro
8788,102782745821839984994,Casablanca Bar & Grill
8789,102880539080397391467,Cafe La Boheme
8790,103091880598831193579,Boccali's
8791,103225041183297029177,Le Pain Quotidien
8792,103443292904634058699,Cafe Bizou
8793,103583902093164932595,Gordon Biersch Brewery Restaurant
8794,103680975375168368188,Bouchon
8795,103761913342412201073,Vertical Wine Bistro
8796,104110258003526825551,Antonello Ristorante
8797,104683724872837151784,Ford's Filling Station
8798,105308782411038777631,Chez Pierre
8799,105775917649853340489,Kendall's Brasserie and Bar
8800,105790911477108103831,Food
8801,106152427578193055424,Louise's Trattoria
8802,106570597381939552378,Bistro 45
8803,106762652280608525348,Cafe Beaujolais
8804,107414227063538480850,Lucille's Smokehouse Bar-B-Que
8805,108296874243948410325,Sisley Italian Kitchen
8806,109194616837232224195,Taix French Country Cuisine
8807,109316214422918942707,Smoke House
8808,109973898968660545610,Suzanne's Cuisine
8809,109994619540844442438,26 Beach
8810,111853181237967284483,Fraiche
8811,111905384552114176715,Buca Di Beppo
8812,112118278178629449676,Wally's Desert Turtle
8813,112841853490268984369,Pete's Cafe & Bar
8814,114770989185296119899,Billingsley's Restaurant
8815,114884505312821525968,Du-par's
8816,115401590789515255955,The Derby
8817,115438634206133410262,La Parolaccia Osteria Italiana
8818,116257620929079180595,Chart House
8819,117667303013278743534,Factor's Famous Deli
8820,117438436439804324677,Baja Fresh Mexican Grill
8821,102468035362352814772,FedEx Office Print & Ship Center
8822,104588157424771943521,Game Stop
8823,113651941725432542725,Downey Brewing Co
8824,107940557716646946482,99 Ranch Market
8825,112499695714921829810,Kimuya Sushi
8826,116736615392959859678,Little Joe's Express
8827,107091246788690936732,Sen of Japan
8828,100040878590000239269,Chipotle Mexican Grill
8829,102001283037584163051,Firestone Grill
8830,103117138500851514743,Peet's Coffee & Tea
8831,103282363963095881615,Nautical Bean
8832,104120797763397710623,Thai-rriffic
8833,105228766106144455972,Tacos De Acapulco Inc
8834,105302893723836665339,Splash Cafe ~ Artisan Bakery
8835,106342054530213003141,Peet's Coffee & Tea
8836,106576246496584234224,Philz Coffee
8837,106589172557848377018,Natural Café Inc.
8838,108470885011200354305,Starbucks
8839,109867539597167254591,Tsing Tao Chinese Restaurant
8840,110476889028580843989,Osha Thai
8841,110671796376331225131,Thai Boat
8842,114510887671524267090,Linnaea's Cafe
8843,115024962189168690101,Kreuzberg Coffee Company
8844,100529129954927810753,Spindleshanks American Bistro & Wine Bar
8845,115712782720134830574,Denny's
8846,103555332851236986665,Mary's Pizza Shack
8847,111045154261602873403,Taqueria Mi Pueblo III
8848,101711139818896569471,Carl's Jr.
8849,116744444458245181993,Buffalo Wild Wings
8850,117308954283971532873,Il Fornaio
8851,116773789705966088066,Panda Express
8852,105828180124672617017,Guisados Tacos
8853,116361997377799174033,Taco Bell
8854,100465604030725317151,Casa Gamino
8855,108931815736304630195,Francos Italian Restaurant
8856,102500666717482879364,Killer Pizza From Mars
8857,104399250444586502559,TGI Fridays
8858,105711371785950296170,Pick Up Stix Fresh Asian Flavors
8859,111715914689480669300,The Bank of Mexican Food
8860,101084151610074951956,Fresh & Easy Neighborhood Market
8861,109755196035606612639,Petco Animal Supplies - Palm Springs
8862,109888242492656062764,BJ's Restaurant & Brewhouse
8863,100567588706415929283,Dixie Restaurant Bar & Lounge
8864,103930222196370557176,Cafe Des Amis
8865,111276562936298181216,Bistro Aix
8866,100695599835101871900,Taqueria El Festival
8867,111983050659901784157,Hong Kong Express
8868,117515583750896185912,T-Mobile Bellflower
8869,103249865697662417333,Steer N' Stein Catering
8870,109812231412214208041,Peggy Sue's 50'S Diner
8871,114970399865895942648,Paradise Pier Ice Cream Co.
8872,115664021245839352825,Los Compadres Restaurant
8873,101502561567817238139,Terroni
8874,111374036143086966072,La Maison Du Pain
8875,101029017926237200604,Taco Bell
8876,106206509829190871896,Dutch Brothers Coffee
8877,107636192544631026978,TORERO'S FAMILY MEXICAN RESTAURANT
8878,108255585992097086954,Pizza Hut
8879,110039674012890653167,Starbucks
8880,116915159848942589169,Perlita's Authentic Mexican
8881,106481266611608999438,La Playita
8882,109232749491443644375,House of Chu
8883,109258109017601359954,Emperor Norton Restaurant & Pizza
8884,111294635911477514672,Aldo's Ristorante & Bar
8885,108961985083131243528,The Home Depot
8886,109524800357898279994,Chili's
8887,115988922082820795690,Justice at North Mesa Plaza
8888,100919953953256283583,Sapori
8889,109406871946006084836,Chinatown
8890,102810546229128142925,Fireside
8891,117465303081911646733,Mission Bowling Club
8892,114129101132826115377,Sam's Diner
8893,111967760042203954197,5 Star Teriyaki
8894,110758152728440110356,Native Foods Cafe
8895,110606217710389317817,Panera Bread
8896,101232987460427390052,Engfer Pizza Works
8897,105712704076217325103,Gabriella Cafe
8898,111836572788904970134,Seabright Brewery
8899,117972447423417559501,Charlie Hong Kong
8900,117273568503071099709,McDonald's
8901,108895620831649420145,Pizza Hut
8902,112591494321570533000,Gap (Embarcadero Center)
8903,102269317703179324747,Casa De Pizza
8904,112201121808534176359,China Chef
8905,113234018226673572228,Bill's Ace Hardware
8906,104287143908956716983,Rosamunde Sausage Grill
8907,108296647025192762953,The Surf Spot
8908,109850114710035039907,Millie's Restaurant & Bakery
8909,110569889631166017739,Mr. Pollo
8910,111186119178473691940,Bose Showcase Store
8911,111210473839703753018,Tapas Downtown
8912,111723483216892593984,Cafe Mare
8913,114624283638464264365,Company Restaurant
8914,115185419675981552980,Beer Co
8915,115208217388944487001,Troya
8916,117079045705363622275,Lucky 13
8917,106453649685499574964,Starbucks
8918,105187509931271357149,ALDO Shoes
8919,114623746721664323151,Walmart
8920,100849430173454056978,McDonald's
8921,110847437644033746159,Shiki Sushi Bar
8922,114236164894256703470,Playa's Pita
8923,112284021804009157790,Adana Restaurant
8924,114401012091993008826,New Moon Restaurant
8925,114955596727674582248,Rosati's Pizza
8926,103888461945039043511,Costco
8927,104303289904860869658,Burger King
8928,115665059757958971991,Costco Pharmacy
8929,116218148233520239150,Walmart Neighborhood Market
8930,109135934929898699475,Edible Arrangements
8931,105775874017625044799,Cucina Venti
8932,104883575023886366783,Siamese Express
8933,101066453178603637142,River Belle Terrace
8934,104492668486894175064,La Brea Bakery
8935,114750613966103324480,Coco's Bakery Restaurant
8936,116339515725674761121,P.F. Chang's China Bistro
8937,106711682525087726830,Sonoma Cellar Steakhouse
8938,114904773997972538750,Little Caesars Pizza
8939,117985388733830185964,FedEx Office
8940,101968352579896386340,"Bugatta Supper Club - Best Restaurant, Bar, Wedding, Party Events Venue in Los Angeles"
8941,107725663956419039062,Zara
8942,102449686504962425633,Stella's Gourmet Restaurant
8943,116526130818507471781,International Kabob House
8944,108840068852656456170,Mandarin House
8945,100169357026519751749,Castillo's Mexican Restaurant
8946,117773553808803567316,Happy Burger Diner
8947,111177201532105877864,El Faro Restaurant
